10.2307/25486062,"Bangee clothing line headquartered in Lagos that currently focuses exclusively on locally producing a t line of clothes for men and women. The vision for Bangee is simple, fashionable Bangee wear made with organic materials that's manufactured locally and created with the intent to make the fit so comfortable that you'll never want to take their clothes off. To achieve such a grand vision, the company is committed to providing the best in class customer service in addition to working with only the most detail oriented local manufacturers and promoting eco-friendly fashion to the mainstream.  The objectives are:  Increase sales by 20 percent by end of year through influence and social media marketing tactics  Partner with 3 additional local high-end fashion boutiques with shared values as distribution channels  Increase online social presence on Facebook, Twitter, Instagram, and Pinterest by 30 percent  Build out a custom apparel line of the business giving online consumers the ability to create their own clothes",Friendite,,,,,,46.6666667,157,1
10.2307/25486063,"Genii Games Limited is the parent entity behind the Asa (meaning culture in Yoruba) brand; a growing collection of interactive culture teaching mobile apps for African kids towards addressing their declining interest & knowledge of African culture.  These Asa apps include the use of stimulating features as animation, voice, text, sound, colourful graphics and games to teach African culturally related subjects which include languages, etiquette and ethics. These apps are available across multiple mobile platforms such as iOS, Android and BlackBerry.  Genii Games' Asa was born on February 2012 by a team of interesting folks at the Co-Creation Hub Tech-In Education Hackathon.",Bangee,,,,,,76.3157895,100,0
10.2307/25486064,ToLet.com.ng Is An Online Lettings Agency.,Genii Games,,,,,,8.8235294,6,0
10.2307/25486065,"Cart.com.ng - Rediscover life & fun!  Our mission is to create fun and better life. We came up with the idea of Cart.com.ng when we discovered all too often, we have to travel across town to some physical store in search of what we desire.  Sometimes, we don't find what we want and yet we came all that way. We do one of 2 things, we go back or we buy something else we really did not like.  Cart.com.ng wants to create the fun for us by bringing convenience + really help us find what we truly desire. We at Cart.com.ng do not see us as an ecommerce company, we think to ourselves a fun creating company. We want to put a smile on your faces again.  Join us build this fun and make life better!",ToLet,,,,,,36.1111111,132,0
10.2307/25486066,"PrepClass offers quick test taking strategies, targeted examination practice, full length tests, topic specific tests and a CBT experience similar to that of UTME & Post-UTME in Nigerian Universities.  Prepclass was created owing to the low performance of Nigerian students especially in examinations taken at national levels. The platform provides content relevant to local examinations. By simulating a testing experience using past questions from the previous editions of the examinations that the student is preparing for, Prepclass gives the student a unique opportunity to not only test themselves but get analytical feedback based on their performance. Students can tell the amount of time they spent on a test, the topics whether they have greater proficiency and topics where they need to have more practice. The platform also provides detailed answers to the question so student know exactly why they missed a particular answer",Cart,,,,,,51.2820513,142,0
10.2307/25486070,"Founded in 2007, NCK Technologies has been committed to delivering efficient solutions for all our clients. With a distinctive flair for excellence we have delivered unique solutions for our partners over the years with a proven track record for deploying efficient software and hardware tailored to fit each unique clients needs.  Ranging from web, media, bespoke software, and more. We are well equipped to ensure that your business processes run as efficiently as is possible.",Uthman dan Fodiyo University,,,,,,23.6842105,74,0
10.2307/25486071,Realtime power outage notifications for power challenged communities.,NCK Technologies,,,,,,81.25,8,0
10.2307/25486072,"Opalok Global Concepts a registered business in Lagos Nigeria having watched closely the recent development in the Nigerian E-commerce sector and the global market in general, has decided to further improve its already registered website thereby expanding to set up an online market place that would bridge the gap between the offerings of manufacturers, wholesalers, retailers, Service Sector, manufacturing Sector, SME, Importers and Exporter by creating a market place that would integrate and service the end users directly.  They aim to create a platform that would make ecommerce beneficial to all and open African`s market to the whole world. Their major role here is to provide an efficient platform where Manufacturers, wholesalers, suppliers, importers, exporters, SMEs, Hotels, Sellers and Buyers can connect and partake in commercial transactions.Each businesses is provided with an instant website upon registration where they can showcase and display their product and services.",SOP Notify,,,,,,43.5897436,146,0
10.2307/25486073,"ETX-NG or Electronic Transcript Exchange and Certificate Verification System for Nigeria acts as a transcript clearinghouse enabling the secure request, transfer and delivery of transcripts from higher educational institutions in Nigeria to universities worldwide.  ETX-NG helps tertiary educational institutions in Nigeria to better their competence, reduce input efforts and bring down costs. Their tasks also include augmenting the quality-of-service delivered to their employers, alumni, students and related institutions, also helping in offering authentic transcripts of educational backgrounds.  The core services provided by the ETX-NG platform are:  Transcript Services for Tertiary Institutions (at college or University level); Electronic Transcript Exchange facilitates polytechnics, universities and tertiary institutions situated in Nigeria to exchange their electronic transcripts with the participating tertiary agencies and institutions through the ETX-NG protected network; Transcript Ordering. This permits alumni and students of tertiary institutions to place orders for transcripts through the Web. Computerizing each step in the transcript ordering process permits  the tertiary institutions to render 24x7 service; The alumni and students get help through the transcript services in attaining their academic transcripts from even a tertiary organization in Nigeria who is not yet registered member of the ETX-NG network.  They establish a network of representatives encompassing every tertiary institution that is a member of ETX-NG and process your orders by working closely with the school employees.",Opalok Global Concepts,,,,,,54.1666667,218,0
10.2307/25486117,Devcenter.co is an online portal that enables Nigerian designers and developers to discover each other by sharing what they're working on. The website looks to solve the visibility problem with Nigerian developers and designers where everybody works in isolation. It is a platform that attempts to connect designers and developers with similar interests by sharing their projects and interests.,ETX-NG,,,,,,77.7777778,59,0
10.2307/25486118,"FirstBank introduces the Firstmonie Mobile Money Service, an innovative product that enables customers to access financial and other value added services through their mobile phones. This  caters to the high percentage population of unbanked population across the country.  According to Mr Bisi Onasanya, Group  Managing Director, FirstBank, with the inauguration of this service, the stage is now set for the bank's customers and anyone in Nigeria with a mobile phone to enjoy financial services, using their mobile phones to send money, pay bills, top up their phone airtime, do shopping, deposit and withdraw cash, without the need to visit a bank branch.  He added that Firstmonie services were created with three principles in mind. The first is defined by how consumers receive money to fund their unique lifestyles; how consumers spend money for their unique lifestyle needs; and thirdly, the ability of the consumer to be informed and in control of their money,  The service is available on all major the network telecommunications operators including MTN Nigeria, Etisalat and Globacom. FirstBank will also leverage on the fund transfer capability of the mobile telephony to offer world class services, noting that mobile phone has the capability to store monetary information and like other channels of e-banking, is closer and always with the customer.",Devcenter,,,,,,34.2857143,212,1
10.2307/25486119,"Looking for the closest ATM, Bank or a bank branch, eatery, hospital, pharmacy, police station in the city, remote part of town or an unknown territory? Nearest Locator is here to help.  Nearest Locator is a location based mobile app that helps you easily and accurately find nearest places to you; places like: ATMs, Banks, Eateries, Hospitals, Pharmacies, Police Stations, and more closest to you, with their detailed information like contact info and location on map.",Firstmonie,,,,,,46.1538462,76,0
10.2307/25486120,Tomato Jos not only produces the best quality tomato products but they also leave a foot print in the lives of those they encounter every day. At Tomato Jos they understand the importance of the combination of both quality agricultural inputs and an expert team to educate the farmers on the application of these inputs.,Nearest Locator,,,,,,56.097561,55,0
10.2307/25486121,"Beeptool is  a mobile VoIP and Rich Communication Suite  where people can connect with friends and others who work, study and live around them. People use Beeptool to stay connected with friends and enjoy upload an unlimited number of photos, free SMS,free telephony, free voice calling, free video calling , free video conferencing calling , free live streaming calling , free chatting,free voip services ,post links, music and videos, and learn more about the people they meet.  Unlimited calling & texting to any mobile phone or landline worldwide.",Tomato Jos,,,,,,54.0540541,84,0
10.2307/25486122,Beeptool is a mobile VoIP & RCS where people can connect with friends & family for unlimited calls & text to any mobile phone or landline,BeepTool Inc,,,,,,47.826087,23,0
10.2307/25486124,"Enspire  a platform for facilitating the growth of viable technology businesses in Nigeria. The incubator is located in the Federal Capital Territory, Abuja. Since its inception in 2009, a functional Incubation Model fit for the dynamic African technology industry has been created. enspire's service proposition is centered on fostering business growth and success with the rule of no holds barred to innovative solutions and complete business support services that can be accessed by every company or individual admitted into the incubator.",Felix Ventures,,,,,,39.0243902,80,0
10.2307/25486125,A Tech focused Business Incubation Program based in Abuja Nigeria.,Enspire Incubator,,,,,,26.1904762,10,0
10.2307/25486126,"Nultan is a Software, Internet and Telecommunications service provider solving everyday enterprise, consumer & government challenges.",Nultan,,,,,,29.4117647,15,0
10.2307/25486127,"Tranzit is a free web/mobile enabled transportation and delivery service that enables you to locate interesting, or required places and events based on your location.  Tranzit puts people a few taps away from a licensed, vetted transportation and delivery pickup service. For drivers, Tranzit provides access to more passengers so they can make more money.",Heirs Holdings,,,,,,42.8571429,55,0
10.2307/25486128,"Yellow Navigation is a technology aided transport organization in Nigeria. We offer the general public buses equipped with constant WiFi and air conditioning for commuting to work and transportation in general. Some of our benefits include; booking/paying online using our website or mobile application, also payment by P.O.S or cash on-board is also accepted, offering single and return tickets. Our members get alerts and reports regarding bus routes and schedules/timetables. Our advantages are several, not to mention the safety and comfort of being in a trustworthy bus with a professional driver and a uniformed female bus attendant to manage the in-bus activities.",Tranzit,,,,,,51.8518519,102,0
10.2307/25486141,"Le Petit Marche for those who don't know means small market. It creates an avenue for new/ established indigenous designers and entrepreneurs to network and get recognized. Our vendors feature stalls with a wide variety of merchandise from shoes, tee-shirts, Jeans, Dresses and bags including name brands, high street and vintage labels to Art and Jewelry.  Our new location ensures that you get all the perks of shopping in a market as well as comfort and style. Again_.Get your flip flops on and get ready to SHOP!!!",Yellow Navigation,,,,,,52.7777778,87,0
10.2307/25486142,"Printivo.com is disrupting the Nigerian printing industry through its efficient printing expertise, wide range of design templates and the reach of the internet. The first of its kind in Nigeria, Printivo offers:  * High quality prints * Unrivaled turn around time  * Do-It-Yourself approach to print ordering  * Wide range of print product design templates  Printivo serves both individual and corporate customers.",Le Petit Marche,,,,,,18.9189189,58,0
10.2307/25486143,"Founded in 2013, Iconway Media is a content development and distribution company focused on Africa. They are redefining how people consume and engage with relevant information using computing devices and the internet.  Their content verticals cut across news, entertainment, sports, technology and an information guide.",Printivo,,,,,,44.7368421,44,0
10.2307/25486144,www.Drinks.ng is Nigeria's leading e-commerce site specialising in drinks provision for all occasions; with an extensive range of beverages comprising both alcohol and soft drinks.,Iconway Media,,,,,,30.5555556,25,0
10.2307/25486145,"DealDey is an easy and fun way to get fantastic deals on great experiences. At DealDey we support local businesses and in return they support consumers with discounts! We want to create a win-win"" scenario each and every day for local merchants who want to attract new customers, and consumers who want to save money and take advantage great services and activities in their own city.",Drinks.ng,,,,,,41.3793103,66,1
10.2307/25486146,"Launched in March 2011, DealDey features a daily deal on the best things to do, see, eat, and buy in Lagos and Abuja.",DealDey Limited,,,,,,27.7777778,22,0
10.2307/25486147,"A web based entertainment application called GRUMI.  Currently in its beta phase, this offers a previously deficient avenue for musicians, especially the independent/unsigned upcoming artistes to share free music with fans at very little cost and extreme ease, a discussion platform for users to interact with each other and also a free-to-stream internet radio.  Mission Statement: Grooming [Grumi-ng] upcoming talent in the coolest colony of musicians and fans GRUMI aims not only to be competitive with industry leaders, but we plan to offer better service and user experience at very little cost and extreme ease. Our target audience are the numerous artistes in Nigeria, especially the upcoming talents who need a platform to freely share their music with their soon-to-be fans, the youth and young at heart who yearn for seamless access to new/old music and their desire to meet and interact with people daily via our discussion platform.  We are already live at http://grumi.com.ng, having launched December 26th, 2013. While still undergoing a lot of improvements, for now, GRUMI is operating on a fremium model to attract users but we will be introducing our premium services soon.",Netvertizo,,,,,,60.9756098,187,0
10.2307/25486148,Hellodoc's vision is to transform the healthcare experience enabling improved accessibility and promoting informed patients within Nigeria difficult to navigate healthcare markets. They want to make the usually daunting task of finding doctor shockingly easy.,Grumi,,,,,,73.3333333,35,0
10.2307/25486149,"Tizeti provides broadband internet using wifi to multi tenant buildings (estates, hotels, commercial buildings). It offers internet, voip to its customers.",Webhaptic Intelliegence Limited,,,,,,33.3333333,21,0
10.2307/25486150,"FrienditePlus is an all in one social networking site for Nigerians, FrienditePlus connects your Facebook, twitter and LinkedIn account all into one powerful social network. We are thrived in making your Social Networking Experience different from what you have Experienced before.  We are building a dating & social platform for Africans by Africans blending to our culture; Guided by the belief that mobile technology will fundamentally change the cultural, social, & economic landscape, targeting 1Bn smart phone users in Africa.  We enable you to live chat with your friends on Facebook and frienditeplus. Post on frienditeplus and it appears on your Facebook,twitter and linkedIn account  Frienditeplus is Helping in connecting Nigerians together by being the Nigerian Only Social Network  - Most social network connects you to only people you have mutual friends with, FrienditePlus expands your friend's circle with everyone.  - Most social networks restrict Nigerian's; FrienditePlus accepts Nigerian's and everyone  -You can post on your FrienditePlus ""wall post"" and choice to let it be automatically posted on Facebook, Twitter and LinkedIn accounts without having to leave the site.  - FrienditePlus enables you to chat with your Facebook friends right in the site without having to leave FrienditePlus.",Tizeti Network,,,,,,55.2631579,193,0
10.2307/25486151,"At IVORY they believe in total client satisfaction and pride themselves on meeting and exceeding customer needs and expectations. They are a firm with expertise in Property Development, Property Investment and Project Management.. Their management team has years of collective professional experience.  IVORY is equipped with young and vibrant minds and hands delivering excellent services in the property industry with finesse. Their clients need not worry about service quality and efficiency.",Frienditeplus.com,,,,,,29.787234,71,0
10.2307/25486152,"Khamo is a content aggregator with focus on offering entertainment content to front end media platforms all around the world. To this effect, we are partnering daily with various media platforms to give our clients the leverage to get their content available to their fans spread across the world.",NextDaySite.com,,,,,,35.1351351,49,0
10.2307/25486153,"Adlevo Capital is a Mauritius-based private equity fund manager founded on the conviction that meaningful development in sub-Saharan Africa will be driven by the increasing application of technology to business processes across all sectors.  We subscribe to a view that places a premium on operating experience, deep networks and an understanding of the nature and evolution of the technology spaces in which we invest.  We actively seek to invest in ambitious companies, hungry for growth, to which we can add significant value through our collective experience, relationships and value-driven approach.  Adlevo Capital was established to capitalize on the growing demand for infrastructure and services in sub-Saharan Africa. We focus on technology-enabled opportunities, which benefit from increased buying power of consumers. We believe that the application of technology to the provision of infrastructure and services is an essential determinant of sustainable social development outcomes and will generate compelling returns for investors.",Khamo Data Solutions,,,,,,39.3939394,150,0
10.2307/25486154,Feem solution inc. is a web development and general I.T Consultancy company that aims to make every organisation more effective and successful by utilizing general I.T Components .,iROKO Partners,,,,,,16.2162162,27,0
10.2307/25486155,"Gyst is local business search and discovery engine. Gyst aims to be the local search leader of Africa and is available on web & mobile.  Gyst connects buyers with sellers - helping buyers find the right providers of products and services while helping sellers improve the efficiency of their marketing efforts.  Using a small army of young and eager Nigerians, Gyst is assembling a rich directory of businesses by going door to door and street to street. Gyst collects information on businesses such as contact details, photos and location data and making it all available to consumers for free.  Creating a business listing on Gyst is free. Gyst is currently live in Lagos, Nigeria - the largest city in Africa with as many as 15 million residents.  Gyst goes beyond just ""where is the nearest beauty salon?"". It allows consumers to answer questions such as  ""What is the best beauty salon in my area?"" or ""What is the beauty salon that my friends visit most?"". Users write reviews about businesses and see what businesses are recommended by friends.",Feem solutions,,,,,,53.8461538,174,1
10.2307/25486156,What is Questng?  Questng was formerly called Onenigeriasearch.  Questng is a search engine that is dedicated to enabling businesspeople and other visitors find results of business related searches. Questng provides answers to quests from within and outside Nigeria.  Questng provides information relating to Nigeria by indexing very informative and high quality sites in Nigeria. These sites are reindexed frequently to provide you with current information at all times. We index site that only contain contents that are;  Economical  Political  Informative  Educational  Technological  Traditional  Business Oriented  Social etc.  Thus providing quality results to your quests.  Questng also manages a web-based business catalogue that serves many types of organizations;  Companies  Schools  Hotels  Guest houses  Restaurants  Hospitals  Shops/Malls,Gyst,,,,,,53.6585366,115,0
10.2307/25486162,"Main One Cable Company Nigeria Ltd. provides wholesale bandwidth telecommunications services and land cables to telecom operators and Internet service providers in Nigeria and Ghana. The company is based in Lagos, Nigeria with an additional office in Accra, Ghana. Main One Cable Company Nigeria Ltd. operates as a subsidiary of Main One Cable Company Mauritius.",QuestNG,,,,,,15,55,1
10.2307/25486163,"Paga was founded in early 2009 with a mission to transform lives by delivering innovative and universal access to financial services across Africa. Paga, is a direct to consumer mobile payments service licensed by the Central Bank of Nigeria. Paga was launched to the Nigerian public on February 21st 2011. Paga is an innovative, open, secure, and interoperable mobile payments platform that allows any person who has a mobile phone to transact electronically thus turning the mobile phone into an electronic wallet. Customers can use Paga to send cash, purchase airtime credit, pay bills, and pay retailers. Paga supports all phones, even the most basic SMS-enabled phone. Customers will also be able to transact on Paga over the internet, via the Paga mobile application which will be made available for java-enabled devices, and via USSD. Paga works on all mobile networks.  Paga is taking a multi-stakeholder approach to mobile payments. We strongly believe that for mobile payments to achieve the goal of financial inclusion network effects are required and that can be best achieved by bringing together multiple stakeholders and creating numerous avenues for the payments service to be used. Pagatech is building the network of banks (including micro-finance institutions), mobile operators, and trusted agent network required for success.",MainOne,,,,,,39.2857143,208,1
10.2307/25486164,"Walahi.com, Limited is a nigerian-based online bookstore. Walahi is one of the pioneers of ecommerce in nigeria. With over 100,000 book titles, customers(mostly nigerians) place order for books and get them delivered at the comfort of thier home or offices. The website accepts payment online via the popular interswitch Verve cards, Visa Card(issued in nigeria only), and bank deposit(using the three popular banks in nigeria-GT Bank, Zenith Bank and First Bank).  Books are shipped to customers via courier delivery within 1-5 days max.  Walahi expects to have over a million book titles listed online in  a very nearby future.",Paga,,,,,,25,97,0
10.2307/25486165,"Hutbay is an online real estate marketplace dedicated to helping home buyers, sellers, renters, real estate professionals and mortgage institutions find and share vital information about homes and real estate in Nigeria. Hutbay listings are curated directly from agents while providing a free and unbiased search results to its users. The company is headquartered in Ikoyi, Lagos. This is a one stop shop for all your real estate needs.",Walahi.com,,,,,,28.125,69,0
10.2307/25486166,"Swish Ideas is an online gift and souvenir company based in Nigeria. We specialize in unique and affordable Wedding, Corporate, Bridal Shower and Baby Shower souvenirs, Seasonal Gifts (Birthdays, Valentine, Christmas and Easter hampers) and Luxury gifts.  Nationwide Delivery.",Hutbay,,,,,,15.625,39,0
10.2307/25486167,"MobiQube is an Indigenous Nigerian startup that specializes in building innovative mobile apps.  Our flagship product is called RubiQube app, which is a cross-platform mobile app that gives users access to a bouquet of mobile contents depending on their geographical location.",Swish Ideas Limited,,,,,,34.1463415,41,0
10.2307/25486168,"AFC offers a unique value proposition as an Africa-focused bank covering complimentary service areas. These are project development, technical advisory, principal investing and financial advisory services.",MobiQube Nigeria Limited,,,,,,34.2857143,26,0
10.2307/25486169,"Wild Fusion is a a digital marketing agency offering clients in Africa, strategy, digital advertising, social media, Online media and mobile services. Wild fusion was Google's first certified Adwords partner in West Africa with offices in Ghana, kenya and Nigeria.",Africa Finance Corporation,,,,,,41.4634146,40,0
10.2307/25486170,"Fundnhub! is a venture fund that focuses on funding startups, Growing Businesses and Improving Lives.  It provides through Gateways, entry points for startups to secure funding, partners, acquire start-up management competence, and provides online apps for innovators and needers to auto-develop their business plans online.  Through the Fundnhub SpringBoard it selects companies to finance and consult with all year round. The Feezibu Gateway allows enterprenuers to see the financial result of their assumptions and business model instantly by producing an instant business plan online.  The Fundnhub Start-up Academy is a start-up Skill Development Academy and develops start-up promoters and investors competences in the Organizational MOLE: Start-up Management, Leadership, Entrepreneurship and Organisational Development.  Fundnhub Funding Fair is a network for the connection of investors and innovators in its Double-i Connection Hub; and allows a meeting point for Donors, Supporters, Funders, Needers and Investors to meet.  Recently, launched in September 21, 2012, Fundnhub provides business solutions for startup and businesses of all sizes.",Wild Fusion,,,,,,68,159,0
10.2307/25486171,"The TopDriver is an online news site dedicated to the automotive industry. The site contains motoring related news, reviews, user generated content, games, forums, and car deals.  Everything you need to get behind the wheel and become the topdriver.",Fundnhub Business Solutions,,,,,,28.8888889,39,0
10.2307/25486172,Yodo provides an unique mobile money service based on CASH which allow Merchants to accept payment  effect loyalty and delivery targeted content to customers phones.,The TopDriver,,,,,,16.6666667,25,0
10.2307/25486174,ParolZ is a discount and loyalty platform for SME's in developing countries. ParolZ provides tools and services for SME's to market themselves to customers RISK-FREE.  ParolZ allow a business to get intimate with its customers hence providing better customer service to them and also ensures that extra value is given to prospective customers/clients.,Yodo,,,,,,39.3939394,53,0
10.2307/25486175,MyMusic.com.ng is a Nigerian music distribution service that aims to disrupt the entertainment and tech space in a way that has never been experienced before.  This start up has a unique focus on delivering a superb user experience for its users whilst creating multiple simplified means of purchase of content. The model works around presenting an easy to use interface on both mobile devices and web platforms and featuring various unconventional payment methods including telco billing.,ParolZ,,,,,,35.5555556,76,0
10.2307/25486176,"Fresible Company Limited is a Nigerian multinational company headquartered in Lagos, Nigeria. The company was founded by Oyetayo Fred in March 2008.",MyMusic.com.ng,,,,,,5.7142857,21,0
10.2307/25486177,"UNOTECH MEDIA is a premium web design company based in Lagos Nigeria, delivering outstanding bespoke website design services to clients all over Nigeria. Besides web design, Unotech also develops brand identity and brand strategy, corporate communications and development of corporate print material such as company collateral (busniess cards, letterheads etc) annual reports, brochures and print advertising.  At UNOTECH MEDIA, design is their passion, they thus pride themselves on developing immersive web experiences which are both entertaining and effective (elegance vs functionality) and keep visitors revisiting their clients' websites. Unotech's primary objective is to offer high-end website design and development to businesses and organisations that desire a unique web presence that stands out of the crowd. Average or standard are their least favorite words. They constantly push design to the limits of imagination, making certain that their clients' audiences stay captivated.",Fresible,,,,,,34.375,140,0
10.2307/25486178,"Established some 67 years ago, the University of Ibadan, UI as it is fondly referred to, is the first University in Nigeria. Until 1962 when it became a full fledged independent University, it was a College of the University of London in a special relationship scheme. The University, which took off with academic programmes in Arts, Science and Medicine, is now a comprehensive citadel of learning with academic programmes in thirteen Faculties namely, Arts, Science, Basic Medical Sciences, Clinical Sciences, Agriculture and Forestry, the Social Sciences, Education, Veterinary Medicine, Pharmacy, Technology, Law, Public Health and Dentistry. The Faculties of the Basic Medical Sciences, Clinical Sciences, Public Health and Dentistry are organized as a College of Medicine. The University has other academic units among which are: Institute of Child Health, Institute of Education, Institute of African Studies, Centre for Child Adolescent and Mental Health, Centre for Educational Media Resource Studies, African Regional Centre for Information Science (ARCIS), Centre for Peace and Conflict Studies (CEPACS), Centre for Petroleum, Energy, Economics and Law (CPEEL), Centre for Sustainable Development (CESDEV), and Centre for Entrepreneurship and Innovation (CEI),Institute for Advanced Medical Research and Training (IAMRAT), Centre for Drug Discovery, Development & Production (CDDDP), Centre for Control & Prevention of Zoonosis (CCPZ). A new National Institute for Maternal Child & Neonatal Health (NIMCNH) & Institute for Infectious Diseases are under construction. A new School of Business (UISB) is expected to take off later this year. The University, as part of efforts to fulfil a God given mandate of promoting Nigeria's development, established a Research Foundation (UIRF).  The University of Ibadan Postgraduate School is, well acknowledged within and outside the country as one of the largest in Africa and the flagship of Postgraduate Education in Nigeria as it produces the much required human resources for the entire Nigerian University system, the Nigerian public and private sectors and beyond. The Postgraduate School enrolment takes about 50% of the entire student enrolment. University of Ibadan produces an average of 3,000 Masters & 250 Ph.Ds every year. The University currently hosts the Pan African University Life & Earth Sciences Institute on behalf of the West African Subregion. This is an initiative of the African Union. The programme is in its 2nd year and has 97 students from all over Africa. The University is, however, not resting on its oars as it intends to be ranked among the best universities worldwide, in keeping with its Mission statement:  There are twelve Halls of Residence which provide accommodation for about 30% of the population of students in the regular studies modeê_ and three others under construction with the support of the FG Revitalisation Funds. The University has 1212 housing units, out of which of which 609 units are occupied by senior staff and 603 units by junior staff. The University of Ibadan is, therefore, a truly complex organization. Its governance is based on the Committee Systemê_ all the Boards and Committees report to Council and/or Senate. In order to carry out its main functions of teaching, research and community service, the University has been providing to a large extent, basic services like electricity and water supply, security, health facilities and other municipal services to its staff and students.  Through its alumni and alumnae, the University of Ibadan has, in the past six decades contributed significantly to the political, industrial, economic and cultural development of Nigeria. Mission Statement To expand the frontiers of knowledge through provision of excellent conditions for learning and research To produce graduates who are worthy in character and sound judgement To contribute to the transformation of society through creativity and innovation To serve as a dynamic custodian of society's salutary values and thus sustain its integrity.",Unotech Media,,,,,,72.5,600,0
10.2307/25486179,"SageMetrics is an outsourced behavioral targeting and web analytics solution provider that invests in hardware, research and development, and in capacity building of human resources. Some of its Infrastructure facilities consist of in-house development systems that include specialty equipment for data mining, software design and development, with dedicated data communication links, email, internet access, and conferencing facilities for multi-national collaboration.  SageMetrics' customers include some of the leading names in the world, including the [United States government](https://www.crunchbase.com/organization/united-states-government), Nigeria government, [United Nations](https://www.crunchbase.com/organization/united-nations), [BBC](https://www.crunchbase.com/organization/bbc), [L'Oreal](https://www.crunchbase.com/organization/loreal), [Neutrogena](https://www.crunchbase.com/product/neutrogena), [United Media](https://www.crunchbase.com/organization/unitedmedia), and [Virgin](https://www.crunchbase.com/organization/virgin).  In 2004 and 2005, SageMetrics was named to Deloitte's prestigious Technology Fast 50 Program for Los Angeles, a ranking of the 50 fastest growing technology companies in the area by Deloitte & Touche. In 2005, SageMetrics was named a finalist in the prestigious 2005 American Business Awards in two categories.  SageMetrics is chaired by [Ken Nwabueze](https://www.crunchbase.com/person/ken-nwabueze), Founder and Chief Executive Officer of SageMetrics Corporation and former President G. W. Bush Council Advisor on Science and Technology. _It was founded in 1997 and is based in Abuja.",University of Ibadan,,,,,,18.6046512,165,1
10.2307/25486180,"SageMetrics is an outsourced behavioral targeting and web analytics solution provider that invests in hardware, research, and more.",SageMetrics,,,,,,21.9512195,18,0
10.2307/25486182,"Guaranty Trust Bank plc is a foremost Nigerian financial institution with vast business outlays spanning Anglophone/Francophone, West Africa, East Africa and the United Kingdom. The Bank presently has an asset base of over 2.54 Trillion Naira, shareholders funds of over 385 Billion Naira and employs over 10,000 people in Nigeria, Cote d'Ivoire, Gambia, Ghana, Kenya, Liberia, Rwanda, Sierra Leone, Uganda and the United Kingdom. The Bank has a strong service culture that has enabled it record consistent year on year growth in clientele base and key financial indices since its inception in 1990. Guaranty Trust Bank is recognized as one of the most profitable and well managed financial institutions in Africa for providing quality service, ethics, professionalism, integrity, innovation and internationally accepted corporate governance standards.",Interswitch Inc.,,,,,,19.4444444,121,0
10.2307/25486183,"With a global perspective to investment management over the years, our service delivery and asset management best practices reveal that we play a key role in investors' lives, which provides a solid foundation for our core brand idea and value proposition - 'Realising Ambitions'.",GUARANTY Trust Bank,,,,,,29.2682927,43,0
10.2307/25486184,"A Real Estate Listing service fr real estate professionals  Estatenode provides a more convenient and effective way for property seekers to discover their desired property their  up-to-date property information available on its database, available for free, accessible 24 hours a day to anyone with web access and far more complete in terms of number of properties and depth of detail on each property than any real estate advertising medium.",Investment Arm,,,,,,27.5,68,0
10.2307/25486185,"Nigeria's No.1 online retailer for all things glamour for men and women- fragrances, skin-care, cosmetics, and much more. Our items are 100% authentic!",Estatenode,,,,,,9.3023256,22,0
10.2307/25486186,"Qubestreet is a media & entertainment company with business divisions in print,digital and youth communications.we are located in Nigeria & south Africa.",Glamour.com.ng,,,,,,27.7777778,20,0
